score;completeness;rescuebot_action;rescuebot_location;visi_action;visi_location;world_nr;tick_nr
24;0.625;;(23, 10);;(21, 10);1;50653
24;0.625;;(23, 10);;(21, 10);1;50654
24;0.625;;(23, 10);;(21, 10);1;50655
24;0.625;;(23, 10);;(21, 10);1;50656
24;0.625;;(23, 10);;(21, 10);1;50657
24;0.625;;(23, 10);;(21, 10);1;50658
24;0.625;;(23, 10);;(21, 10);1;50659
24;0.625;;(23, 10);;(21, 10);1;50660
24;0.625;;(23, 10);;(21, 10);1;50661
24;0.625;;(23, 10);;(21, 10);1;50662
24;0.625;;(23, 10);;(21, 10);1;50663
24;0.625;;(23, 10);;(21, 10);1;50664
24;0.625;;(23, 10);;(21, 10);1;50665
24;0.625;;(23, 10);;(21, 10);1;50666
24;0.625;;(23, 10);;(21, 10);1;50667
24;0.625;;(23, 10);;(21, 10);1;50668
24;0.625;;(23, 10);;(21, 10);1;50669
24;0.625;;(23, 10);;(21, 10);1;50670
24;0.625;;(23, 10);;(21, 10);1;50671
24;0.625;;(23, 10);;(21, 10);1;50672
24;0.625;;(23, 10);;(21, 10);1;50673
24;0.625;;(23, 10);;(21, 10);1;50674
24;0.625;;(23, 10);;(21, 10);1;50675
24;0.625;;(23, 10);;(21, 10);1;50676
24;0.625;;(23, 10);;(21, 10);1;50677
24;0.625;;(23, 10);;(21, 10);1;50678
24;0.625;;(23, 10);;(21, 10);1;50679
24;0.625;;(23, 10);;(21, 10);1;50680
24;0.625;;(23, 10);;(21, 10);1;50681
24;0.625;;(23, 10);;(21, 10);1;50682
24;0.625;;(23, 10);;(21, 10);1;50683
24;0.625;;(23, 10);;(21, 10);1;50684
24;0.625;;(23, 10);;(21, 10);1;50685
24;0.625;;(23, 10);;(21, 10);1;50686
24;0.625;;(23, 10);;(21, 10);1;50687
24;0.625;;(23, 10);;(21, 10);1;50688
24;0.625;;(23, 10);;(21, 10);1;50689
24;0.625;;(23, 10);;(21, 10);1;50690
24;0.625;;(23, 10);;(21, 10);1;50691
24;0.625;;(23, 10);;(21, 10);1;50692
24;0.625;;(23, 10);;(21, 10);1;50693
24;0.625;;(23, 10);;(21, 10);1;50694
24;0.625;;(23, 10);;(21, 10);1;50695
24;0.625;;(23, 10);;(21, 10);1;50696
24;0.625;;(23, 10);;(21, 10);1;50697
24;0.625;;(23, 10);;(21, 10);1;50698
24;0.625;;(23, 10);;(21, 10);1;50699
24;0.625;;(23, 10);;(21, 10);1;50700
24;0.625;;(23, 10);;(21, 10);1;50701
24;0.625;;(23, 10);;(21, 10);1;50702
24;0.625;;(23, 10);;(21, 10);1;50703
24;0.625;;(23, 10);;(21, 10);1;50704
24;0.625;;(23, 10);;(21, 10);1;50705
24;0.625;;(23, 10);;(21, 10);1;50706
24;0.625;;(23, 10);;(21, 10);1;50707
24;0.625;;(23, 10);;(21, 10);1;50708
24;0.625;;(23, 10);;(21, 10);1;50709
24;0.625;;(23, 10);;(21, 10);1;50710
24;0.625;;(23, 10);;(21, 10);1;50711
24;0.625;;(23, 10);;(21, 10);1;50712
24;0.625;;(23, 10);;(21, 10);1;50713
24;0.625;;(23, 10);;(21, 10);1;50714
24;0.625;;(23, 10);;(21, 10);1;50715
24;0.625;;(23, 10);;(21, 10);1;50716
24;0.625;;(23, 10);;(21, 10);1;50717
24;0.625;;(23, 10);;(21, 10);1;50718
24;0.625;;(23, 10);;(21, 10);1;50719
24;0.625;;(23, 10);;(21, 10);1;50720
24;0.625;;(23, 10);;(21, 10);1;50721
24;0.625;;(23, 10);;(21, 10);1;50722
24;0.625;;(23, 10);;(21, 10);1;50723
24;0.625;;(23, 10);;(21, 10);1;50724
24;0.625;;(23, 10);;(21, 10);1;50725
24;0.625;;(23, 10);;(21, 10);1;50726
24;0.625;;(23, 10);;(21, 10);1;50727
24;0.625;;(23, 10);;(21, 10);1;50728
24;0.625;;(23, 10);;(21, 10);1;50729
24;0.625;;(23, 10);;(21, 10);1;50730
24;0.625;;(23, 10);;(21, 10);1;50731
24;0.625;;(23, 10);;(21, 10);1;50732
24;0.625;;(23, 10);;(21, 10);1;50733
24;0.625;;(23, 10);;(21, 10);1;50734
24;0.625;;(23, 10);;(21, 10);1;50735
24;0.625;;(23, 10);;(21, 10);1;50736
24;0.625;;(23, 10);;(21, 10);1;50737
24;0.625;;(23, 10);;(21, 10);1;50738
24;0.625;;(23, 10);;(21, 10);1;50739
24;0.625;;(23, 10);;(21, 10);1;50740
24;0.625;;(23, 10);;(21, 10);1;50741
24;0.625;;(23, 10);;(21, 10);1;50742
24;0.625;;(23, 10);;(21, 10);1;50743
24;0.625;;(23, 10);;(21, 10);1;50744
24;0.625;;(23, 10);;(21, 10);1;50745
24;0.625;;(23, 10);;(21, 10);1;50746
24;0.625;;(23, 10);;(21, 10);1;50747
24;0.625;;(23, 10);;(21, 10);1;50748
24;0.625;;(23, 10);;(21, 10);1;50749
24;0.625;;(23, 10);;(21, 10);1;50750
24;0.625;;(23, 10);;(21, 10);1;50751
24;0.625;;(23, 10);;(21, 10);1;50752
24;0.625;;(23, 10);;(21, 10);1;50753
24;0.625;;(23, 10);;(21, 10);1;50754
24;0.625;;(23, 10);;(21, 10);1;50755
24;0.625;;(23, 10);;(21, 10);1;50756
24;0.625;;(23, 10);;(21, 10);1;50757
24;0.625;;(23, 10);;(21, 10);1;50758
24;0.625;;(23, 10);;(21, 10);1;50759
24;0.625;;(23, 10);;(21, 10);1;50760
24;0.625;;(23, 10);;(21, 10);1;50761
24;0.625;;(23, 10);;(21, 10);1;50762
24;0.625;;(23, 10);;(21, 10);1;50763
24;0.625;;(23, 10);;(21, 10);1;50764
24;0.625;;(23, 10);;(21, 10);1;50765
24;0.625;;(23, 10);;(21, 10);1;50766
24;0.625;;(23, 10);;(21, 10);1;50767
24;0.625;;(23, 10);;(21, 10);1;50768
24;0.625;;(23, 10);;(21, 10);1;50769
24;0.625;;(23, 10);;(21, 10);1;50770
24;0.625;;(23, 10);;(21, 10);1;50771
24;0.625;;(23, 10);;(21, 10);1;50772
24;0.625;;(23, 10);;(21, 10);1;50773
24;0.625;;(23, 10);;(21, 10);1;50774
24;0.625;;(23, 10);;(21, 10);1;50775
24;0.625;;(23, 10);;(21, 10);1;50776
24;0.625;;(23, 10);;(21, 10);1;50777
24;0.625;;(23, 10);;(21, 10);1;50778
24;0.625;;(23, 10);;(21, 10);1;50779
24;0.625;;(23, 10);;(21, 10);1;50780
24;0.625;;(23, 10);;(21, 10);1;50781
24;0.625;;(23, 10);;(21, 10);1;50782
24;0.625;;(23, 10);;(21, 10);1;50783
24;0.625;;(23, 10);;(21, 10);1;50784
24;0.625;;(23, 10);;(21, 10);1;50785
24;0.625;;(23, 10);;(21, 10);1;50786
24;0.625;;(23, 10);;(21, 10);1;50787
24;0.625;;(23, 10);;(21, 10);1;50788
24;0.625;;(23, 10);;(21, 10);1;50789
24;0.625;;(23, 10);;(21, 10);1;50790
24;0.625;;(23, 10);;(21, 10);1;50791
24;0.625;;(23, 10);;(21, 10);1;50792
24;0.625;;(23, 10);;(21, 10);1;50793
24;0.625;;(23, 10);;(21, 10);1;50794
24;0.625;;(23, 10);;(21, 10);1;50795
24;0.625;;(23, 10);;(21, 10);1;50796
24;0.625;;(23, 10);;(21, 10);1;50797
24;0.625;;(23, 10);;(21, 10);1;50798
24;0.625;;(23, 10);;(21, 10);1;50799
24;0.625;;(23, 10);;(21, 10);1;50800
24;0.625;;(23, 10);;(21, 10);1;50801
24;0.625;;(23, 10);;(21, 10);1;50802
24;0.625;;(23, 10);;(21, 10);1;50803
24;0.625;;(23, 10);;(21, 10);1;50804
24;0.625;;(23, 10);;(21, 10);1;50805
24;0.625;;(23, 10);;(21, 10);1;50806
24;0.625;;(23, 10);;(21, 10);1;50807
24;0.625;;(23, 10);;(21, 10);1;50808
24;0.625;;(23, 10);;(21, 10);1;50809
24;0.625;;(23, 10);;(21, 10);1;50810
24;0.625;;(23, 10);;(21, 10);1;50811
24;0.625;;(23, 10);;(21, 10);1;50812
24;0.625;;(23, 10);;(21, 10);1;50813
24;0.625;;(23, 10);;(21, 10);1;50814
24;0.625;;(23, 10);;(21, 10);1;50815
24;0.625;;(23, 10);;(21, 10);1;50816
24;0.625;;(23, 10);;(21, 10);1;50817
24;0.625;;(23, 10);;(21, 10);1;50818
24;0.625;;(23, 10);;(21, 10);1;50819
24;0.625;;(23, 10);;(21, 10);1;50820
24;0.625;;(23, 10);;(21, 10);1;50821
24;0.625;;(23, 10);;(21, 10);1;50822
24;0.625;;(23, 10);;(21, 10);1;50823
24;0.625;;(23, 10);;(21, 10);1;50824
24;0.625;;(23, 10);;(21, 10);1;50825
24;0.625;;(23, 10);;(21, 10);1;50826
24;0.625;;(23, 10);;(21, 10);1;50827
24;0.625;;(23, 10);;(21, 10);1;50828
24;0.625;;(23, 10);;(21, 10);1;50829
24;0.625;;(23, 10);;(21, 10);1;50830
24;0.625;;(23, 10);;(21, 10);1;50831
24;0.625;;(23, 10);;(21, 10);1;50832
24;0.625;;(23, 10);;(21, 10);1;50833
24;0.625;;(23, 10);;(21, 10);1;50834
24;0.625;;(23, 10);;(21, 10);1;50835
24;0.625;;(23, 10);;(21, 10);1;50836
24;0.625;;(23, 10);;(21, 10);1;50837
24;0.625;;(23, 10);;(21, 10);1;50838
24;0.625;;(23, 10);;(21, 10);1;50839
24;0.625;;(23, 10);;(21, 10);1;50840
24;0.625;;(23, 10);;(21, 10);1;50841
24;0.625;;(23, 10);;(21, 10);1;50842
24;0.625;;(23, 10);;(21, 10);1;50843
24;0.625;;(23, 10);;(21, 10);1;50844
24;0.625;;(23, 10);;(21, 10);1;50845
24;0.625;;(23, 10);;(21, 10);1;50846
24;0.625;;(23, 10);;(21, 10);1;50847
24;0.625;;(23, 10);;(21, 10);1;50848
24;0.625;;(23, 10);;(21, 10);1;50849
24;0.625;;(23, 10);;(21, 10);1;50850
24;0.625;;(23, 10);;(21, 10);1;50851
24;0.625;;(23, 10);;(21, 10);1;50852
24;0.625;;(23, 10);;(21, 10);1;50853
24;0.625;;(23, 10);;(21, 10);1;50854
24;0.625;;(23, 10);;(21, 10);1;50855
24;0.625;;(23, 10);;(21, 10);1;50856
24;0.625;;(23, 10);;(21, 10);1;50857
24;0.625;;(23, 10);;(21, 10);1;50858
24;0.625;;(23, 10);;(21, 10);1;50859
24;0.625;;(23, 10);;(21, 10);1;50860
24;0.625;;(23, 10);;(21, 10);1;50861
24;0.625;;(23, 10);;(21, 10);1;50862
24;0.625;;(23, 10);;(21, 10);1;50863
24;0.625;;(23, 10);;(21, 10);1;50864
24;0.625;;(23, 10);;(21, 10);1;50865
24;0.625;;(23, 10);;(21, 10);1;50866
24;0.625;;(23, 10);;(21, 10);1;50867
24;0.625;;(23, 10);;(21, 10);1;50868
24;0.625;;(23, 10);;(21, 10);1;50869
24;0.625;;(23, 10);;(21, 10);1;50870
24;0.625;;(23, 10);;(21, 10);1;50871
24;0.625;;(23, 10);;(21, 10);1;50872
24;0.625;;(23, 10);;(21, 10);1;50873
24;0.625;;(23, 10);;(21, 10);1;50874
24;0.625;;(23, 10);;(21, 10);1;50875
24;0.625;;(23, 10);;(21, 10);1;50876
24;0.625;;(23, 10);;(21, 10);1;50877
24;0.625;;(23, 10);;(21, 10);1;50878
24;0.625;;(23, 10);;(21, 10);1;50879
24;0.625;;(23, 10);;(21, 10);1;50880
24;0.625;;(23, 10);;(21, 10);1;50881
24;0.625;;(23, 10);;(21, 10);1;50882
24;0.625;;(23, 10);;(21, 10);1;50883
24;0.625;;(23, 10);;(21, 10);1;50884
24;0.625;;(23, 10);;(21, 10);1;50885
24;0.625;;(23, 10);;(21, 10);1;50886
24;0.625;;(23, 10);;(21, 10);1;50887
24;0.625;;(23, 10);;(21, 10);1;50888
24;0.625;;(23, 10);;(21, 10);1;50889
24;0.625;;(23, 10);;(21, 10);1;50890
24;0.625;;(23, 10);;(21, 10);1;50891
24;0.625;;(23, 10);;(21, 10);1;50892
24;0.625;;(23, 10);;(21, 10);1;50893
24;0.625;;(23, 10);;(21, 10);1;50894
24;0.625;;(23, 10);;(21, 10);1;50895
24;0.625;;(23, 10);;(21, 10);1;50896
24;0.625;;(23, 10);;(21, 10);1;50897
24;0.625;;(23, 10);;(21, 10);1;50898
24;0.625;;(23, 10);;(21, 10);1;50899
24;0.625;;(23, 10);;(21, 10);1;50900
24;0.625;;(23, 10);;(21, 10);1;50901
24;0.625;;(23, 10);;(21, 10);1;50902
24;0.625;;(23, 10);;(21, 10);1;50903
24;0.625;;(23, 10);;(21, 10);1;50904
24;0.625;;(23, 10);;(21, 10);1;50905
24;0.625;;(23, 10);;(21, 10);1;50906
24;0.625;;(23, 10);;(21, 10);1;50907
24;0.625;;(23, 10);;(21, 10);1;50908
24;0.625;;(23, 10);;(21, 10);1;50909
24;0.625;;(23, 10);;(21, 10);1;50910
24;0.625;;(23, 10);;(21, 10);1;50911
24;0.625;;(23, 10);;(21, 10);1;50912
24;0.625;;(23, 10);;(21, 10);1;50913
24;0.625;;(23, 10);;(21, 10);1;50914
24;0.625;;(23, 10);;(21, 10);1;50915
24;0.625;;(23, 10);;(21, 10);1;50916
24;0.625;;(23, 10);;(21, 10);1;50917
24;0.625;;(23, 10);;(21, 10);1;50918
24;0.625;;(23, 10);;(21, 10);1;50919
24;0.625;;(23, 10);;(21, 10);1;50920
24;0.625;;(23, 10);;(21, 10);1;50921
24;0.625;;(23, 10);;(21, 10);1;50922
24;0.625;;(23, 10);;(21, 10);1;50923
24;0.625;;(23, 10);;(21, 10);1;50924
24;0.625;;(23, 10);;(21, 10);1;50925
24;0.625;;(23, 10);;(21, 10);1;50926
24;0.625;;(23, 10);;(21, 10);1;50927
24;0.625;;(23, 10);;(21, 10);1;50928
24;0.625;;(23, 10);;(21, 10);1;50929
24;0.625;;(23, 10);;(21, 10);1;50930
24;0.625;;(23, 10);;(21, 10);1;50931
24;0.625;;(23, 10);;(21, 10);1;50932
24;0.625;;(23, 10);;(21, 10);1;50933
24;0.625;;(23, 10);;(21, 10);1;50934
24;0.625;;(23, 10);;(21, 10);1;50935
24;0.625;;(23, 10);;(21, 10);1;50936
24;0.625;;(23, 10);;(21, 10);1;50937
24;0.625;;(23, 10);;(21, 10);1;50938
24;0.625;;(23, 10);;(21, 10);1;50939
24;0.625;;(23, 10);;(21, 10);1;50940
24;0.625;;(23, 10);;(21, 10);1;50941
24;0.625;;(23, 10);;(21, 10);1;50942
24;0.625;;(23, 10);;(21, 10);1;50943
24;0.625;;(23, 10);;(21, 10);1;50944
24;0.625;;(23, 10);;(21, 10);1;50945
24;0.625;;(23, 10);;(21, 10);1;50946
24;0.625;;(23, 10);;(21, 10);1;50947
24;0.625;;(23, 10);;(21, 10);1;50948
24;0.625;;(23, 10);;(21, 10);1;50949
24;0.625;;(23, 10);;(21, 10);1;50950
24;0.625;;(23, 10);;(21, 10);1;50951
24;0.625;;(23, 10);;(21, 10);1;50952
24;0.625;;(23, 10);;(21, 10);1;50953
24;0.625;;(23, 10);;(21, 10);1;50954
24;0.625;;(23, 10);;(21, 10);1;50955
24;0.625;;(23, 10);;(21, 10);1;50956
24;0.625;;(23, 10);;(21, 10);1;50957
24;0.625;;(23, 10);;(21, 10);1;50958
24;0.625;;(23, 10);;(21, 10);1;50959
24;0.625;;(23, 10);;(21, 10);1;50960
24;0.625;;(23, 10);;(21, 10);1;50961
24;0.625;;(23, 10);;(21, 10);1;50962
24;0.625;;(23, 10);;(21, 10);1;50963
24;0.625;;(23, 10);;(21, 10);1;50964
24;0.625;;(23, 10);;(21, 10);1;50965
24;0.625;;(23, 10);;(21, 10);1;50966
24;0.625;;(23, 10);;(21, 10);1;50967
24;0.625;;(23, 10);;(21, 10);1;50968
24;0.625;;(23, 10);;(21, 10);1;50969
24;0.625;;(23, 10);;(21, 10);1;50970
24;0.625;;(23, 10);;(21, 10);1;50971
24;0.625;;(23, 10);;(21, 10);1;50972
24;0.625;;(23, 10);;(21, 10);1;50973
24;0.625;;(23, 10);;(21, 10);1;50974
24;0.625;;(23, 10);;(21, 10);1;50975
24;0.625;;(23, 10);;(21, 10);1;50976
24;0.625;;(23, 10);;(21, 10);1;50977
24;0.625;;(23, 10);;(21, 10);1;50978
24;0.625;;(23, 10);;(21, 10);1;50979
24;0.625;;(23, 10);;(21, 10);1;50980
24;0.625;;(23, 10);;(21, 10);1;50981
24;0.625;;(23, 10);;(21, 10);1;50982
24;0.625;;(23, 10);;(21, 10);1;50983
24;0.625;;(23, 10);;(21, 10);1;50984
24;0.625;;(23, 10);;(21, 10);1;50985
24;0.625;;(23, 10);;(21, 10);1;50986
24;0.625;;(23, 10);;(21, 10);1;50987
24;0.625;;(23, 10);;(21, 10);1;50988
24;0.625;;(23, 10);;(21, 10);1;50989
24;0.625;;(23, 10);;(21, 10);1;50990
24;0.625;;(23, 10);;(21, 10);1;50991
24;0.625;;(23, 10);;(21, 10);1;50992
24;0.625;;(23, 10);;(21, 10);1;50993
24;0.625;;(23, 10);;(21, 10);1;50994
24;0.625;;(23, 10);;(21, 10);1;50995
24;0.625;;(23, 10);;(21, 10);1;50996
24;0.625;;(23, 10);;(21, 10);1;50997
24;0.625;;(23, 10);;(21, 10);1;50998
24;0.625;;(23, 10);;(21, 10);1;50999
24;0.625;;(23, 10);;(21, 10);1;51000
24;0.625;;(23, 10);;(21, 10);1;51001
24;0.625;;(23, 10);;(21, 10);1;51002
24;0.625;;(23, 10);;(21, 10);1;51003
24;0.625;;(23, 10);;(21, 10);1;51004
24;0.625;;(23, 10);;(21, 10);1;51005
24;0.625;;(23, 10);;(21, 10);1;51006
24;0.625;;(23, 10);;(21, 10);1;51007
24;0.625;;(23, 10);;(21, 10);1;51008
24;0.625;;(23, 10);;(21, 10);1;51009
24;0.625;;(23, 10);;(21, 10);1;51010
24;0.625;;(23, 10);;(21, 10);1;51011
24;0.625;;(23, 10);;(21, 10);1;51012
24;0.625;;(23, 10);;(21, 10);1;51013
24;0.625;;(23, 10);;(21, 10);1;51014
24;0.625;;(23, 10);;(21, 10);1;51015
24;0.625;;(23, 10);;(21, 10);1;51016
24;0.625;;(23, 10);;(21, 10);1;51017
24;0.625;;(23, 10);;(21, 10);1;51018
24;0.625;;(23, 10);;(21, 10);1;51019
24;0.625;;(23, 10);;(21, 10);1;51020
24;0.625;;(23, 10);;(21, 10);1;51021
24;0.625;;(23, 10);;(21, 10);1;51022
24;0.625;;(23, 10);;(21, 10);1;51023
24;0.625;;(23, 10);;(21, 10);1;51024
24;0.625;;(23, 10);;(21, 10);1;51025
24;0.625;;(23, 10);;(21, 10);1;51026
24;0.625;;(23, 10);;(21, 10);1;51027
24;0.625;;(23, 10);;(21, 10);1;51028
24;0.625;;(23, 10);;(21, 10);1;51029
24;0.625;;(23, 10);;(21, 10);1;51030
24;0.625;;(23, 10);;(21, 10);1;51031
24;0.625;;(23, 10);;(21, 10);1;51032
24;0.625;;(23, 10);;(21, 10);1;51033
24;0.625;;(23, 10);;(21, 10);1;51034
24;0.625;;(23, 10);;(21, 10);1;51035
24;0.625;;(23, 10);;(21, 10);1;51036
24;0.625;;(23, 10);;(21, 10);1;51037
24;0.625;;(23, 10);;(21, 10);1;51038
24;0.625;;(23, 10);;(21, 10);1;51039
24;0.625;;(23, 10);;(21, 10);1;51040
24;0.625;;(23, 10);;(21, 10);1;51041
24;0.625;;(23, 10);;(21, 10);1;51042
24;0.625;;(23, 10);;(21, 10);1;51043
24;0.625;;(23, 10);;(21, 10);1;51044
24;0.625;;(23, 10);;(21, 10);1;51045
24;0.625;;(23, 10);;(21, 10);1;51046
24;0.625;;(23, 10);;(21, 10);1;51047
24;0.625;;(23, 10);;(21, 10);1;51048
24;0.625;;(23, 10);;(21, 10);1;51049
24;0.625;;(23, 10);;(21, 10);1;51050
24;0.625;;(23, 10);;(21, 10);1;51051
24;0.625;;(23, 10);;(21, 10);1;51052
24;0.625;;(23, 10);;(21, 10);1;51053
24;0.625;;(23, 10);;(21, 10);1;51054
24;0.625;;(23, 10);;(21, 10);1;51055
24;0.625;;(23, 10);;(21, 10);1;51056
24;0.625;;(23, 10);;(21, 10);1;51057
24;0.625;;(23, 10);;(21, 10);1;51058
24;0.625;;(23, 10);;(21, 10);1;51059
24;0.625;;(23, 10);;(21, 10);1;51060
24;0.625;;(23, 10);;(21, 10);1;51061
24;0.625;;(23, 10);;(21, 10);1;51062
24;0.625;;(23, 10);;(21, 10);1;51063
24;0.625;;(23, 10);;(21, 10);1;51064
24;0.625;;(23, 10);;(21, 10);1;51065
24;0.625;;(23, 10);;(21, 10);1;51066
24;0.625;;(23, 10);;(21, 10);1;51067
24;0.625;;(23, 10);;(21, 10);1;51068
24;0.625;;(23, 10);;(21, 10);1;51069
24;0.625;;(23, 10);;(21, 10);1;51070
24;0.625;;(23, 10);;(21, 10);1;51071
24;0.625;;(23, 10);;(21, 10);1;51072
24;0.625;;(23, 10);;(21, 10);1;51073
24;0.625;;(23, 10);;(21, 10);1;51074
24;0.625;;(23, 10);;(21, 10);1;51075
24;0.625;;(23, 10);;(21, 10);1;51076
24;0.625;;(23, 10);;(21, 10);1;51077
24;0.625;;(23, 10);;(21, 10);1;51078
24;0.625;;(23, 10);;(21, 10);1;51079
24;0.625;;(23, 10);;(21, 10);1;51080
24;0.625;;(23, 10);;(21, 10);1;51081
24;0.625;;(23, 10);;(21, 10);1;51082
24;0.625;;(23, 10);;(21, 10);1;51083
24;0.625;;(23, 10);;(21, 10);1;51084
24;0.625;;(23, 10);;(21, 10);1;51085
24;0.625;;(23, 10);;(21, 10);1;51086
24;0.625;;(23, 10);;(21, 10);1;51087
24;0.625;;(23, 10);;(21, 10);1;51088
24;0.625;;(23, 10);;(21, 10);1;51089
24;0.625;;(23, 10);;(21, 10);1;51090
24;0.625;;(23, 10);;(21, 10);1;51091
24;0.625;;(23, 10);;(21, 10);1;51092
24;0.625;;(23, 10);;(21, 10);1;51093
24;0.625;;(23, 10);;(21, 10);1;51094
24;0.625;;(23, 10);;(21, 10);1;51095
24;0.625;;(23, 10);;(21, 10);1;51096
24;0.625;;(23, 10);;(21, 10);1;51097
24;0.625;;(23, 10);;(21, 10);1;51098
24;0.625;;(23, 10);;(21, 10);1;51099
24;0.625;;(23, 10);;(21, 10);1;51100
24;0.625;;(23, 10);;(21, 10);1;51101
24;0.625;;(23, 10);;(21, 10);1;51102
24;0.625;;(23, 10);;(21, 10);1;51103
24;0.625;;(23, 10);;(21, 10);1;51104
24;0.625;;(23, 10);;(21, 10);1;51105
24;0.625;;(23, 10);;(21, 10);1;51106
24;0.625;;(23, 10);;(21, 10);1;51107
24;0.625;;(23, 10);;(21, 10);1;51108
24;0.625;;(23, 10);;(21, 10);1;51109
24;0.625;;(23, 10);;(21, 10);1;51110
24;0.625;;(23, 10);;(21, 10);1;51111
24;0.625;;(23, 10);;(21, 10);1;51112
24;0.625;;(23, 10);;(21, 10);1;51113
24;0.625;;(23, 10);;(21, 10);1;51114
24;0.625;;(23, 10);;(21, 10);1;51115
24;0.625;;(23, 10);;(21, 10);1;51116
24;0.625;;(23, 10);;(21, 10);1;51117
24;0.625;;(23, 10);;(21, 10);1;51118
24;0.625;;(23, 10);;(21, 10);1;51119
24;0.625;;(23, 10);;(21, 10);1;51120
24;0.625;;(23, 10);;(21, 10);1;51121
24;0.625;;(23, 10);;(21, 10);1;51122
24;0.625;;(23, 10);;(21, 10);1;51123
24;0.625;;(23, 10);;(21, 10);1;51124
24;0.625;;(23, 10);;(21, 10);1;51125
24;0.625;;(23, 10);;(21, 10);1;51126
24;0.625;;(23, 10);;(21, 10);1;51127
24;0.625;;(23, 10);;(21, 10);1;51128
24;0.625;;(23, 10);;(21, 10);1;51129
24;0.625;;(23, 10);;(21, 10);1;51130
24;0.625;;(23, 10);;(21, 10);1;51131
24;0.625;;(23, 10);;(21, 10);1;51132
24;0.625;;(23, 10);;(21, 10);1;51133
24;0.625;;(23, 10);;(21, 10);1;51134
24;0.625;;(23, 10);;(21, 10);1;51135
24;0.625;;(23, 10);;(21, 10);1;51136
24;0.625;;(23, 10);;(21, 10);1;51137
24;0.625;;(23, 10);;(21, 10);1;51138
24;0.625;;(23, 10);;(21, 10);1;51139
24;0.625;;(23, 10);;(21, 10);1;51140
24;0.625;;(23, 10);;(21, 10);1;51141
24;0.625;;(23, 10);;(21, 10);1;51142
24;0.625;;(23, 10);;(21, 10);1;51143
24;0.625;;(23, 10);;(21, 10);1;51144
24;0.625;;(23, 10);;(21, 10);1;51145
24;0.625;;(23, 10);;(21, 10);1;51146
24;0.625;;(23, 10);;(21, 10);1;51147
24;0.625;;(23, 10);;(21, 10);1;51148
24;0.625;;(23, 10);;(21, 10);1;51149
24;0.625;;(23, 10);;(21, 10);1;51150
24;0.625;;(23, 10);;(21, 10);1;51151
24;0.625;;(23, 10);;(21, 10);1;51152
24;0.625;;(23, 10);;(21, 10);1;51153
24;0.625;;(23, 10);;(21, 10);1;51154
24;0.625;;(23, 10);;(21, 10);1;51155
24;0.625;;(23, 10);;(21, 10);1;51156
24;0.625;;(23, 10);;(21, 10);1;51157
24;0.625;;(23, 10);;(21, 10);1;51158
24;0.625;;(23, 10);;(21, 10);1;51159
24;0.625;;(23, 10);;(21, 10);1;51160
24;0.625;;(23, 10);;(21, 10);1;51161
24;0.625;;(23, 10);;(21, 10);1;51162
24;0.625;;(23, 10);;(21, 10);1;51163
24;0.625;;(23, 10);;(21, 10);1;51164
24;0.625;;(23, 10);;(21, 10);1;51165
24;0.625;;(23, 10);;(21, 10);1;51166
24;0.625;;(23, 10);;(21, 10);1;51167
24;0.625;;(23, 10);;(21, 10);1;51168
24;0.625;;(23, 10);;(21, 10);1;51169
24;0.625;;(23, 10);;(21, 10);1;51170
24;0.625;;(23, 10);;(21, 10);1;51171
24;0.625;;(23, 10);;(21, 10);1;51172
24;0.625;;(23, 10);;(21, 10);1;51173
24;0.625;;(23, 10);;(21, 10);1;51174
24;0.625;;(23, 10);;(21, 10);1;51175
24;0.625;;(23, 10);;(21, 10);1;51176
24;0.625;;(23, 10);;(21, 10);1;51177
24;0.625;;(23, 10);;(21, 10);1;51178
24;0.625;;(23, 10);;(21, 10);1;51179
24;0.625;;(23, 10);;(21, 10);1;51180
24;0.625;;(23, 10);;(21, 10);1;51181
24;0.625;;(23, 10);;(21, 10);1;51182
24;0.625;;(23, 10);;(21, 10);1;51183
24;0.625;;(23, 10);;(21, 10);1;51184
24;0.625;;(23, 10);;(21, 10);1;51185
24;0.625;;(23, 10);;(21, 10);1;51186
24;0.625;;(23, 10);;(21, 10);1;51187
24;0.625;;(23, 10);;(21, 10);1;51188
24;0.625;;(23, 10);;(21, 10);1;51189
24;0.625;;(23, 10);;(21, 10);1;51190
24;0.625;;(23, 10);;(21, 10);1;51191
24;0.625;;(23, 10);;(21, 10);1;51192
24;0.625;;(23, 10);;(21, 10);1;51193
24;0.625;;(23, 10);;(21, 10);1;51194
24;0.625;;(23, 10);;(21, 10);1;51195
24;0.625;;(23, 10);;(21, 10);1;51196
24;0.625;;(23, 10);;(21, 10);1;51197
24;0.625;;(23, 10);;(21, 10);1;51198
24;0.625;;(23, 10);;(21, 10);1;51199
24;0.625;;(23, 10);;(21, 10);1;51200
24;0.625;;(23, 10);;(21, 10);1;51201
24;0.625;;(23, 10);;(21, 10);1;51202
24;0.625;;(23, 10);;(21, 10);1;51203
24;0.625;;(23, 10);;(21, 10);1;51204
24;0.625;;(23, 10);;(21, 10);1;51205
24;0.625;;(23, 10);;(21, 10);1;51206
24;0.625;;(23, 10);;(21, 10);1;51207
24;0.625;;(23, 10);;(21, 10);1;51208
24;0.625;;(23, 10);;(21, 10);1;51209
24;0.625;;(23, 10);;(21, 10);1;51210
